jd_id,category,jd_text,cleaned_text
JD_00890,Backend Developer,"Role: Backend Developer
Company: Global Innovations
Location: San Francisco, CA

About the role:
As a Backend Developer, you will drive technical implementations and contribute to key roadmap items.

What you'll do:
- Solve complex engineering and software design problems.
- Implement high-quality, readable, and testable code.
- Manage systems reliability, security, and automated deployments.
- Mentor junior engineers.

Technical Qualifications:
- Ruby, TypeScript, Django, Spring Boot, Git, RabbitMQ
- Experience working in Agile/Scrum teams.
- Hands-on deployment and containerization experience.",role backend developer company global innovation location san francisco can role backend developer drive technical implementation contribute roadmap item solve complex engineering software design problem implement high quality readable testable code manage system reliability security automated deployment mentor junior engineer technical qualifications ruby typescript django spring boot git rabbitmq work agile scrum team hand deployment containerization
JD_00891,Data Analyst,"Role: Data Analyst
Company: Global Innovations
Location: San Francisco, CA

About the role:
As a Data Analyst, you will drive technical implementations and contribute to key roadmap items.

What you'll do:
- Solve complex engineering and software design problems.
- Implement high-quality, readable, and testable code.
- Manage systems reliability, security, and automated deployments.
- Mentor junior engineers.

Technical Qualifications:
- Python, SQL, NumPy, Pandas, Tableau, Excel
- Experience working in Agile/Scrum teams.
- Hands-on deployment and containerization experience.",role datum analyst company global innovation location san francisco can role data analyst drive technical implementation contribute roadmap item solve complex engineering software design problem implement high quality readable testable code manage system reliability security automated deployment mentor junior engineer technical qualification python sql numpy panda tableau excel work agile scrum team hand deployment containerization
JD_00892,Software Engineer,"Role: Software Engineer
Company: TechCorp Solutions
Location: Remote / Hybird

Overview:
We are seeking a talented Software Engineer to join our growing product team. You will be responsible for designing, building, and deploying software systems.

Responsibilities:
- Collaborate with engineering and product management teams.
- Design, implement, and maintain code logic.
- Conduct code reviews and ensure testing practices are followed.
- Optimize systems for scalability and performance.

Requirements:
- Bachelor's or Master's degree in Computer Science, or equivalent experience.
- Experience with: Rust, C#, Django, ASP.NET, Git, CI/CD
- Strong communication and analytical skills.
- Familiarity with CI/CD practices and cloud platforms.",role software engineer company techcorp solution location remote hybird overview seek talented software engineer join grow product team responsible design building deploy software system responsibility collaborate engineering product management team design implement maintain code logic conduct code review ensure testing practice follow optimize system scalability performance requirement bachelor master degree computer science equivalent rust django asp net git ci cd strong communication analytical familiarity ci cd practice cloud platform
JD_00893,AI Engineer,"Role: AI Engineer
Company: TechCorp Solutions
Location: Remote / Hybird

Overview:
We are seeking a talented AI Engineer to join our growing product team. You will be responsible for designing, building, and deploying software systems.

Responsibilities:
- Collaborate with engineering and product management teams.
- Design, implement, and maintain code logic.
- Conduct code reviews and ensure testing practices are followed.
- Optimize systems for scalability and performance.

Requirements:
- Bachelor's or Master's degree in Computer Science, or equivalent experience.
- Experience with: SQL, Python, PyTorch, FastAPI, Weights & Biases, Pinecone
- Strong communication and analytical skills.
- Familiarity with CI/CD practices and cloud platforms.",role ai engineer company techcorp solution location remote hybird overview seek talented ai engineer join grow product team responsible design building deploy software system responsibility collaborate engineering product management team design implement maintain code logic conduct code review ensure testing practice follow optimize system scalability performance requirement bachelor master degree computer science equivalent sql python pytorch fastapi weight bias pinecone strong communication analytical familiarity ci cd practice cloud platform
JD_00894,Data Scientist,"Role: Data Scientist
Company: TechCorp Solutions
Location: Remote / Hybird

Overview:
We are seeking a talented Data Scientist to join our growing product team. You will be responsible for designing, building, and deploying software systems.

Responsibilities:
- Collaborate with engineering and product management teams.
- Design, implement, and maintain code logic.
- Conduct code reviews and ensure testing practices are followed.
- Optimize systems for scalability and performance.

Requirements:
- Bachelor's or Master's degree in Computer Science, or equivalent experience.
- Experience with: Python, SQL, NumPy, Scikit-Learn, Tableau, AWS
- Strong communication and analytical skills.
- Familiarity with CI/CD practices and cloud platforms.",role datum scientist company techcorp solution location remote hybird overview seek talented datum scientist join grow product team responsible design building deploy software system responsibility collaborate engineering product management team design implement maintain code logic conduct code review ensure testing practice follow optimize system scalability performance requirement bachelor master degree computer science equivalent python sql numpy scikit learn tableau aw strong communication analytical familiarity ci cd practice cloud platform
JD_00895,Cybersecurity Engineer,"Role: Cybersecurity Engineer
Company: Global Innovations
Location: San Francisco, CA

About the role:
As a Cybersecurity Engineer, you will drive technical implementations and contribute to key roadmap items.

What you'll do:
- Solve complex engineering and software design problems.
- Implement high-quality, readable, and testable code.
- Manage systems reliability, security, and automated deployments.
- Mentor junior engineers.

Technical Qualifications:
- Assembly, Python, Metasploit, Wireshark, Firewalls, SIEM
- Experience working in Agile/Scrum teams.
- Hands-on deployment and containerization experience.",role cybersecurity engineer company global innovation location san francisco can role cybersecurity engineer drive technical implementation contribute roadmap item solve complex engineering software design problem implement high quality readable testable code manage system reliability security automated deployment mentor junior engineer technical qualifications assembly python metasploit wireshark firewall siem work agile scrum team hand deployment containerization
JD_00896,Data Scientist,"Role: Data Scientist
Company: TechCorp Solutions
Location: Remote / Hybird

Overview:
We are seeking a talented Data Scientist to join our growing product team. You will be responsible for designing, building, and deploying software systems.

Responsibilities:
- Collaborate with engineering and product management teams.
- Design, implement, and maintain code logic.
- Conduct code reviews and ensure testing practices are followed.
- Optimize systems for scalability and performance.

Requirements:
- Bachelor's or Master's degree in Computer Science, or equivalent experience.
- Experience with: Python, R, Scikit-Learn, PyTorch, Docker, AWS
- Strong communication and analytical skills.
- Familiarity with CI/CD practices and cloud platforms.",role datum scientist company techcorp solution location remote hybird overview seek talented datum scientist join grow product team responsible design building deploy software system responsibility collaborate engineering product management team design implement maintain code logic conduct code review ensure testing practice follow optimize system scalability performance requirement bachelor master degree computer science equivalent python scikit learn pytorch docker aw strong communication analytical familiarity ci cd practice cloud platform
JD_00897,Software Engineer,"Role: Software Engineer
Company: TechCorp Solutions
Location: Remote / Hybird

Overview:
We are seeking a talented Software Engineer to join our growing product team. You will be responsible for designing, building, and deploying software systems.

Responsibilities:
- Collaborate with engineering and product management teams.
- Design, implement, and maintain code logic.
- Conduct code reviews and ensure testing practices are followed.
- Optimize systems for scalability and performance.

Requirements:
- Bachelor's or Master's degree in Computer Science, or equivalent experience.
- Experience with: Java, Python, gRPC, ASP.NET, CI/CD, Gradle
- Strong communication and analytical skills.
- Familiarity with CI/CD practices and cloud platforms.",role software engineer company techcorp solution location remote hybird overview seek talented software engineer join grow product team responsible design building deploy software system responsibility collaborate engineering product management team design implement maintain code logic conduct code review ensure testing practice follow optimize system scalability performance requirement bachelor master degree computer science equivalent java python grpc asp net ci cd gradle strong communication analytical familiarity ci cd practice cloud platform
JD_00898,Backend Developer,"Role: Backend Developer
Company: Global Innovations
Location: San Francisco, CA

About the role:
As a Backend Developer, you will drive technical implementations and contribute to key roadmap items.

What you'll do:
- Solve complex engineering and software design problems.
- Implement high-quality, readable, and testable code.
- Manage systems reliability, security, and automated deployments.
- Mentor junior engineers.

Technical Qualifications:
- Python, TypeScript, FastAPI, Express, RabbitMQ, PostgreSQL
- Experience working in Agile/Scrum teams.
- Hands-on deployment and containerization experience.",role backend developer company global innovation location san francisco can role backend developer drive technical implementation contribute roadmap item solve complex engineering software design problem implement high quality readable testable code manage system reliability security automated deployment mentor junior engineer technical qualification python typescript fastapi express rabbitmq postgresql work agile scrum team hand deployment containerization
JD_00899,Software Engineer,"Role: Software Engineer
Company: Global Innovations
Location: San Francisco, CA

About the role:
As a Software Engineer, you will drive technical implementations and contribute to key roadmap items.

What you'll do:
- Solve complex engineering and software design problems.
- Implement high-quality, readable, and testable code.
- Manage systems reliability, security, and automated deployments.
- Mentor junior engineers.

Technical Qualifications:
- SQL, Python, ASP.NET, Django, Docker, Maven
- Experience working in Agile/Scrum teams.
- Hands-on deployment and containerization experience.",role software engineer company global innovation location san francisco can role software engineer drive technical implementation contribute roadmap item solve complex engineering software design problem implement high quality readable testable code manage system reliability security automated deployment mentor junior engineer technical qualification sql python asp net django docker maven work agile scrum team hand deployment containerization
JD_00900,Data Scientist,"Role: Data Scientist
Company: Global Innovations
Location: San Francisco, CA

About the role:
As a Data Scientist, you will drive technical implementations and contribute to key roadmap items.

What you'll do:
- Solve complex engineering and software design problems.
- Implement high-quality, readable, and testable code.
- Manage systems reliability, security, and automated deployments.
- Mentor junior engineers.

Technical Qualifications:
- Julia, R, Statsmodels, NumPy, Anaconda, Jupyter
- Experience working in Agile/Scrum teams.
- Hands-on deployment and containerization experience.",role datum scientist company global innovation location san francisco can role data scientist drive technical implementation contribute roadmap item solve complex engineering software design problem implement high quality readable testable code manage system reliability security automated deployment mentor junior engineer technical qualification julia statsmodels numpy anaconda jupyter work agile scrum team hand deployment containerization
JD_00901,Backend Developer,"Role: Backend Developer
Company: TechCorp Solutions
Location: Remote / Hybird

Overview:
We are seeking a talented Backend Developer to join our growing product team. You will be responsible for designing, building, and deploying software systems.

Responsibilities:
- Collaborate with engineering and product management teams.
- Design, implement, and maintain code logic.
- Conduct code reviews and ensure testing practices are followed.
- Optimize systems for scalability and performance.

Requirements:
- Bachelor's or Master's degree in Computer Science, or equivalent experience.
- Experience with: Java, TypeScript, Node.js, Django, AWS, Docker
- Strong communication and analytical skills.
- Familiarity with CI/CD practices and cloud platforms.",role backend developer company techcorp solution location remote hybird overview seek talented backend developer join grow product team responsible design building deploy software system responsibility collaborate engineering product management team design implement maintain code logic conduct code review ensure testing practice follow optimize system scalability performance requirement bachelor master degree computer science equivalent java typescript node js django aws docker strong communication analytical familiarity ci cd practice cloud platform
JD_00902,Backend Developer,"Role: Backend Developer
Company: TechCorp Solutions
Location: Remote / Hybird

Overview:
We are seeking a talented Backend Developer to join our growing product team. You will be responsible for designing, building, and deploying software systems.

Responsibilities:
- Collaborate with engineering and product management teams.
- Design, implement, and maintain code logic.
- Conduct code reviews and ensure testing practices are followed.
- Optimize systems for scalability and performance.

Requirements:
- Bachelor's or Master's degree in Computer Science, or equivalent experience.
- Experience with: Go, TypeScript, FastAPI, Spring Boot, Docker, RabbitMQ
- Strong communication and analytical skills.
- Familiarity with CI/CD practices and cloud platforms.",role backend developer company techcorp solution location remote hybird overview seek talented backend developer join grow product team responsible design building deploy software system responsibility collaborate engineering product management team design implement maintain code logic conduct code review ensure testing practice follow optimize system scalability performance requirement bachelor master degree computer science equivalent go typescript fastapi spring boot docker rabbitmq strong communication analytical familiarity ci cd practice cloud platform
JD_00903,Cloud Engineer,"Role: Cloud Engineer
Company: TechCorp Solutions
Location: Remote / Hybird

Overview:
We are seeking a talented Cloud Engineer to join our growing product team. You will be responsible for designing, building, and deploying software systems.

Responsibilities:
- Collaborate with engineering and product management teams.
- Design, implement, and maintain code logic.
- Conduct code reviews and ensure testing practices are followed.
- Optimize systems for scalability and performance.

Requirements:
- Bachelor's or Master's degree in Computer Science, or equivalent experience.
- Experience with: Bash, Go, CloudFormation, Serverless Framework, AWS, Docker
- Strong communication and analytical skills.
- Familiarity with CI/CD practices and cloud platforms.",role cloud engineer company techcorp solution location remote hybird overview seek talented cloud engineer join grow product team responsible design building deploy software system responsibility collaborate engineering product management team design implement maintain code logic conduct code review ensure testing practice follow optimize system scalability performance requirement bachelor master degree computer science equivalent bash go cloudformation serverless framework aws docker strong communication analytical familiarity ci cd practice cloud platform
JD_00904,Cloud Engineer,"Role: Cloud Engineer
Company: TechCorp Solutions
Location: Remote / Hybird

Overview:
We are seeking a talented Cloud Engineer to join our growing product team. You will be responsible for designing, building, and deploying software systems.

Responsibilities:
- Collaborate with engineering and product management teams.
- Design, implement, and maintain code logic.
- Conduct code reviews and ensure testing practices are followed.
- Optimize systems for scalability and performance.

Requirements:
- Bachelor's or Master's degree in Computer Science, or equivalent experience.
- Experience with: Go, Python, Terraform, Serverless Framework, AWS, Docker
- Strong communication and analytical skills.
- Familiarity with CI/CD practices and cloud platforms.",role cloud engineer company techcorp solution location remote hybird overview seek talented cloud engineer join grow product team responsible design building deploy software system responsibility collaborate engineering product management team design implement maintain code logic conduct code review ensure testing practice follow optimize system scalability performance requirement bachelor master degree computer science equivalent go python terraform serverless framework aws docker strong communication analytical familiarity ci cd practice cloud platform
JD_00905,DevOps Engineer,"Role: DevOps Engineer
Company: Global Innovations
Location: San Francisco, CA

About the role:
As a DevOps Engineer, you will drive technical implementations and contribute to key roadmap items.

What you'll do:
- Solve complex engineering and software design problems.
- Implement high-quality, readable, and testable code.
- Manage systems reliability, security, and automated deployments.
- Mentor junior engineers.

Technical Qualifications:
- Ruby, Python, Puppet, Ansible, AWS, Grafana
- Experience working in Agile/Scrum teams.
- Hands-on deployment and containerization experience.",role devop engineer company global innovation location san francisco can role devop engineer drive technical implementation contribute roadmap item solve complex engineering software design problem implement high quality readable testable code manage system reliability security automated deployment mentor junior engineer technical qualifications ruby python puppet ansible aws grafana work agile scrum team hand deployment containerization
JD_00906,Cloud Engineer,"Role: Cloud Engineer
Company: TechCorp Solutions
Location: Remote / Hybird

Overview:
We are seeking a talented Cloud Engineer to join our growing product team. You will be responsible for designing, building, and deploying software systems.

Responsibilities:
- Collaborate with engineering and product management teams.
- Design, implement, and maintain code logic.
- Conduct code reviews and ensure testing practices are followed.
- Optimize systems for scalability and performance.

Requirements:
- Bachelor's or Master's degree in Computer Science, or equivalent experience.
- Experience with: Go, Bash, Terraform, CloudFormation, Azure, GCP
- Strong communication and analytical skills.
- Familiarity with CI/CD practices and cloud platforms.",role cloud engineer company techcorp solution location remote hybird overview seek talented cloud engineer join grow product team responsible design building deploy software system responsibility collaborate engineering product management team design implement maintain code logic conduct code review ensure testing practice follow optimize system scalability performance requirement bachelor master degree computer science equivalent go bash terraform cloudformation azure gcp strong communication analytical familiarity ci cd practice cloud platform
JD_00907,AI Engineer,"Role: AI Engineer
Company: Global Innovations
Location: San Francisco, CA

About the role:
As a AI Engineer, you will drive technical implementations and contribute to key roadmap items.

What you'll do:
- Solve complex engineering and software design problems.
- Implement high-quality, readable, and testable code.
- Manage systems reliability, security, and automated deployments.
- Mentor junior engineers.

Technical Qualifications:
- Python, SQL, PyTorch, LlamaIndex, Pinecone, Git
- Experience working in Agile/Scrum teams.
- Hands-on deployment and containerization experience.",role ai engineer company global innovation location san francisco can role ai engineer drive technical implementation contribute roadmap item solve complex engineering software design problem implement high quality readable testable code manage system reliability security automated deployment mentor junior engineer technical qualification python sql pytorch llamaindex pinecone git work agile scrum team hand deployment containerization
JD_00908,Business Analyst,"Role: Business Analyst
Company: TechCorp Solutions
Location: Remote / Hybird

Overview:
We are seeking a talented Business Analyst to join our growing product team. You will be responsible for designing, building, and deploying software systems.

Responsibilities:
- Collaborate with engineering and product management teams.
- Design, implement, and maintain code logic.
- Conduct code reviews and ensure testing practices are followed.
- Optimize systems for scalability and performance.

Requirements:
- Bachelor's or Master's degree in Computer Science, or equivalent experience.
- Experience with: SQL, UML, Waterfall, MS Project, Tableau
- Strong communication and analytical skills.
- Familiarity with CI/CD practices and cloud platforms.",role business analyst company techcorp solution location remote hybird overview seek talented business analyst join grow product team responsible design building deploy software system responsibility collaborate engineering product management team design implement maintain code logic conduct code review ensure testing practice follow optimize system scalability performance requirement bachelor master degree computer science equivalent sql uml waterfall ms project tableau strong communication analytical familiarity ci cd practice cloud platform
JD_00909,Machine Learning Engineer,"Role: Machine Learning Engineer
Company: TechCorp Solutions
Location: Remote / Hybird

Overview:
We are seeking a talented Machine Learning Engineer to join our growing product team. You will be responsible for designing, building, and deploying software systems.

Responsibilities:
- Collaborate with engineering and product management teams.
- Design, implement, and maintain code logic.
- Conduct code reviews and ensure testing practices are followed.
- Optimize systems for scalability and performance.

Requirements:
- Bachelor's or Master's degree in Computer Science, or equivalent experience.
- Experience with: CUDA, SQL, XGBoost, Scikit-Learn, TensorBoard, AWS
- Strong communication and analytical skills.
- Familiarity with CI/CD practices and cloud platforms.",role machine learn engineer company techcorp solution location remote hybird overview seek talented machine learn engineer join grow product team responsible design building deploy software system responsibility collaborate engineering product management team design implement maintain code logic conduct code review ensure testing practice follow optimize system scalability performance requirement bachelor master degree computer science equivalent cuda sql xgboost scikit learn tensorboard aw strong communication analytical familiarity ci cd practice cloud platform
JD_00910,Cybersecurity Engineer,"Role: Cybersecurity Engineer
Company: Global Innovations
Location: San Francisco, CA

About the role:
As a Cybersecurity Engineer, you will drive technical implementations and contribute to key roadmap items.

What you'll do:
- Solve complex engineering and software design problems.
- Implement high-quality, readable, and testable code.
- Manage systems reliability, security, and automated deployments.
- Mentor junior engineers.

Technical Qualifications:
- Bash, Assembly, Wireshark, Snort, Linux, Kali Linux
- Experience working in Agile/Scrum teams.
- Hands-on deployment and containerization experience.",role cybersecurity engineer company global innovation location san francisco can role cybersecurity engineer drive technical implementation contribute roadmap item solve complex engineering software design problem implement high quality readable testable code manage system reliability security automated deployment mentor junior engineer technical qualifications bash assembly wireshark snort linux kali linux work agile scrum team hand deployment containerization
JD_00911,Full Stack Developer,"Role: Full Stack Developer
Company: TechCorp Solutions
Location: Remote / Hybird

Overview:
We are seeking a talented Full Stack Developer to join our growing product team. You will be responsible for designing, building, and deploying software systems.

Responsibilities:
- Collaborate with engineering and product management teams.
- Design, implement, and maintain code logic.
- Conduct code reviews and ensure testing practices are followed.
- Optimize systems for scalability and performance.

Requirements:
- Bachelor's or Master's degree in Computer Science, or equivalent experience.
- Experience with: Python, HTML5, TailwindCSS, Express, PostgreSQL, Git
- Strong communication and analytical skills.
- Familiarity with CI/CD practices and cloud platforms.",role full stack developer company techcorp solution location remote hybird overview seek talented full stack developer join grow product team responsible design building deploy software system responsibility collaborate engineering product management team design implement maintain code logic conduct code review ensure testing practice follow optimize system scalability performance requirement bachelor master degree computer science equivalent python html5 tailwindcss express postgresql git strong communication analytical familiarity ci cd practice cloud platform
JD_00912,Cloud Engineer,"Role: Cloud Engineer
Company: Global Innovations
Location: San Francisco, CA

About the role:
As a Cloud Engineer, you will drive technical implementations and contribute to key roadmap items.

What you'll do:
- Solve complex engineering and software design problems.
- Implement high-quality, readable, and testable code.
- Manage systems reliability, security, and automated deployments.
- Mentor junior engineers.

Technical Qualifications:
- Python, Bash, Terraform, Serverless Framework, Lambda, S3
- Experience working in Agile/Scrum teams.
- Hands-on deployment and containerization experience.",role cloud engineer company global innovation location san francisco can role cloud engineer drive technical implementation contribute roadmap item solve complex engineering software design problem implement high quality readable testable code manage system reliability security automated deployment mentor junior engineer technical qualification python bash terraform serverless framework lambda s3 work agile scrum team hand deployment containerization
JD_00913,Machine Learning Engineer,"Role: Machine Learning Engineer
Company: TechCorp Solutions
Location: Remote / Hybird

Overview:
We are seeking a talented Machine Learning Engineer to join our growing product team. You will be responsible for designing, building, and deploying software systems.

Responsibilities:
- Collaborate with engineering and product management teams.
- Design, implement, and maintain code logic.
- Conduct code reviews and ensure testing practices are followed.
- Optimize systems for scalability and performance.

Requirements:
- Bachelor's or Master's degree in Computer Science, or equivalent experience.
- Experience with: Python, CUDA, PyTorch, TensorFlow, MLflow, Git
- Strong communication and analytical skills.
- Familiarity with CI/CD practices and cloud platforms.",role machine learn engineer company techcorp solution location remote hybird overview seek talented machine learn engineer join grow product team responsible design building deploy software system responsibility collaborate engineering product management team design implement maintain code logic conduct code review ensure testing practice follow optimize system scalability performance requirement bachelor master degree computer science equivalent python cuda pytorch tensorflow mlflow git strong communication analytical familiarity ci cd practice cloud platform
JD_00914,Software Engineer,"Role: Software Engineer
Company: TechCorp Solutions
Location: Remote / Hybird

Overview:
We are seeking a talented Software Engineer to join our growing product team. You will be responsible for designing, building, and deploying software systems.

Responsibilities:
- Collaborate with engineering and product management teams.
- Design, implement, and maintain code logic.
- Conduct code reviews and ensure testing practices are followed.
- Optimize systems for scalability and performance.

Requirements:
- Bachelor's or Master's degree in Computer Science, or equivalent experience.
- Experience with: Go, Python, Django, Spring Boot, Maven, Gradle
- Strong communication and analytical skills.
- Familiarity with CI/CD practices and cloud platforms.",role software engineer company techcorp solution location remote hybird overview seek talented software engineer join grow product team responsible design building deploy software system responsibility collaborate engineering product management team design implement maintain code logic conduct code review ensure testing practice follow optimize system scalability performance requirement bachelor master degree computer science equivalent go python django spring boot maven gradle strong communication analytical familiarity ci cd practice cloud platform
JD_00915,Machine Learning Engineer,"Role: Machine Learning Engineer
Company: TechCorp Solutions
Location: Remote / Hybird

Overview:
We are seeking a talented Machine Learning Engineer to join our growing product team. You will be responsible for designing, building, and deploying software systems.

Responsibilities:
- Collaborate with engineering and product management teams.
- Design, implement, and maintain code logic.
- Conduct code reviews and ensure testing practices are followed.
- Optimize systems for scalability and performance.

Requirements:
- Bachelor's or Master's degree in Computer Science, or equivalent experience.
- Experience with: CUDA, SQL, Hugging Face, TensorFlow, Weights & Biases, Linux
- Strong communication and analytical skills.
- Familiarity with CI/CD practices and cloud platforms.",role machine learn engineer company techcorp solution location remote hybird overview seek talented machine learn engineer join grow product team responsible design building deploy software system responsibility collaborate engineering product management team design implement maintain code logic conduct code review ensure testing practice follow optimize system scalability performance requirement bachelor master degree computer science equivalent cuda sql hug face tensorflow weight bias linux strong communication analytical familiarity ci cd practice cloud platform
JD_00916,Business Analyst,"Role: Business Analyst
Company: TechCorp Solutions
Location: Remote / Hybird

Overview:
We are seeking a talented Business Analyst to join our growing product team. You will be responsible for designing, building, and deploying software systems.

Responsibilities:
- Collaborate with engineering and product management teams.
- Design, implement, and maintain code logic.
- Conduct code reviews and ensure testing practices are followed.
- Optimize systems for scalability and performance.

Requirements:
- Bachelor's or Master's degree in Computer Science, or equivalent experience.
- Experience with: SQL, Scrum, Waterfall, Excel, Jira
- Strong communication and analytical skills.
- Familiarity with CI/CD practices and cloud platforms.",role business analyst company techcorp solution location remote hybird overview seek talented business analyst join grow product team responsible design building deploy software system responsibility collaborate engineering product management team design implement maintain code logic conduct code review ensure testing practice follow optimize system scalability performance requirement bachelor master degree computer science equivalent sql scrum waterfall excel jira strong communication analytical familiarity ci cd practice cloud platform
JD_00917,AI Engineer,"Role: AI Engineer
Company: Global Innovations
Location: San Francisco, CA

About the role:
As a AI Engineer, you will drive technical implementations and contribute to key roadmap items.

What you'll do:
- Solve complex engineering and software design problems.
- Implement high-quality, readable, and testable code.
- Manage systems reliability, security, and automated deployments.
- Mentor junior engineers.

Technical Qualifications:
- SQL, JavaScript, LangChain, LlamaIndex, Docker, Weights & Biases
- Experience working in Agile/Scrum teams.
- Hands-on deployment and containerization experience.",role ai engineer company global innovation location san francisco can role ai engineer drive technical implementation contribute roadmap item solve complex engineering software design problem implement high quality readable testable code manage system reliability security automated deployment mentor junior engineer technical qualification sql javascript langchain llamaindex docker weights bias work agile scrum team hand deployment containerization
JD_00918,Business Analyst,"Role: Business Analyst
Company: TechCorp Solutions
Location: Remote / Hybird

Overview:
We are seeking a talented Business Analyst to join our growing product team. You will be responsible for designing, building, and deploying software systems.

Responsibilities:
- Collaborate with engineering and product management teams.
- Design, implement, and maintain code logic.
- Conduct code reviews and ensure testing practices are followed.
- Optimize systems for scalability and performance.

Requirements:
- Bachelor's or Master's degree in Computer Science, or equivalent experience.
- Experience with: SQL, Waterfall, Scrum, PowerPoint, Tableau
- Strong communication and analytical skills.
- Familiarity with CI/CD practices and cloud platforms.",role business analyst company techcorp solution location remote hybird overview seek talented business analyst join grow product team responsible design building deploy software system responsibility collaborate engineering product management team design implement maintain code logic conduct code review ensure testing practice follow optimize system scalability performance requirement bachelor master degree computer science equivalent sql waterfall scrum powerpoint tableau strong communication analytical familiarity ci cd practice cloud platform
JD_00919,Data Analyst,"Role: Data Analyst
Company: Global Innovations
Location: San Francisco, CA

About the role:
As a Data Analyst, you will drive technical implementations and contribute to key roadmap items.

What you'll do:
- Solve complex engineering and software design problems.
- Implement high-quality, readable, and testable code.
- Manage systems reliability, security, and automated deployments.
- Mentor junior engineers.

Technical Qualifications:
- R, SQL, Matplotlib, Seaborn, Alteryx, Power BI
- Experience working in Agile/Scrum teams.
- Hands-on deployment and containerization experience.",role datum analyst company global innovation location san francisco can role data analyst drive technical implementation contribute roadmap item solve complex engineering software design problem implement high quality readable testable code manage system reliability security automated deployment mentor junior engineer technical qualification sql matplotlib seaborn alteryx power bi work agile scrum team hand deployment containerization
JD_00920,Machine Learning Engineer,"Role: Machine Learning Engineer
Company: TechCorp Solutions
Location: Remote / Hybird

Overview:
We are seeking a talented Machine Learning Engineer to join our growing product team. You will be responsible for designing, building, and deploying software systems.

Responsibilities:
- Collaborate with engineering and product management teams.
- Design, implement, and maintain code logic.
- Conduct code reviews and ensure testing practices are followed.
- Optimize systems for scalability and performance.

Requirements:
- Bachelor's or Master's degree in Computer Science, or equivalent experience.
- Experience with: SQL, Python, XGBoost, Keras, Git, AWS
- Strong communication and analytical skills.
- Familiarity with CI/CD practices and cloud platforms.",role machine learn engineer company techcorp solution location remote hybird overview seek talented machine learn engineer join grow product team responsible design building deploy software system responsibility collaborate engineering product management team design implement maintain code logic conduct code review ensure testing practice follow optimize system scalability performance requirement bachelor master degree computer science equivalent sql python xgboost keras git aw strong communication analytical familiarity ci cd practice cloud platform
JD_00921,Software Engineer,"Role: Software Engineer
Company: TechCorp Solutions
Location: Remote / Hybird

Overview:
We are seeking a talented Software Engineer to join our growing product team. You will be responsible for designing, building, and deploying software systems.

Responsibilities:
- Collaborate with engineering and product management teams.
- Design, implement, and maintain code logic.
- Conduct code reviews and ensure testing practices are followed.
- Optimize systems for scalability and performance.

Requirements:
- Bachelor's or Master's degree in Computer Science, or equivalent experience.
- Experience with: Python, C++, Django, Spring Boot, Jira, Maven
- Strong communication and analytical skills.
- Familiarity with CI/CD practices and cloud platforms.",role software engineer company techcorp solution location remote hybird overview seek talented software engineer join grow product team responsible design building deploy software system responsibility collaborate engineering product management team design implement maintain code logic conduct code review ensure testing practice follow optimize system scalability performance requirement bachelor master degree computer science equivalent python c++ django spring boot jira maven strong communication analytical familiarity ci cd practice cloud platform
JD_00922,Frontend Developer,"Role: Frontend Developer
Company: Global Innovations
Location: San Francisco, CA

About the role:
As a Frontend Developer, you will drive technical implementations and contribute to key roadmap items.

What you'll do:
- Solve complex engineering and software design problems.
- Implement high-quality, readable, and testable code.
- Manage systems reliability, security, and automated deployments.
- Mentor junior engineers.

Technical Qualifications:
- TypeScript, HTML5, TailwindCSS, Redux, Vite, npm
- Experience working in Agile/Scrum teams.
- Hands-on deployment and containerization experience.",role frontend developer company global innovation location san francisco can role frontend developer drive technical implementation contribute roadmap item solve complex engineering software design problem implement high quality readable testable code manage system reliability security automated deployment mentor junior engineer technical qualifications typescript html5 tailwindcss redux vite npm work agile scrum team hand deployment containerization
JD_00923,Full Stack Developer,"Role: Full Stack Developer
Company: Global Innovations
Location: San Francisco, CA

About the role:
As a Full Stack Developer, you will drive technical implementations and contribute to key roadmap items.

What you'll do:
- Solve complex engineering and software design problems.
- Implement high-quality, readable, and testable code.
- Manage systems reliability, security, and automated deployments.
- Mentor junior engineers.

Technical Qualifications:
- SQL, JavaScript, TailwindCSS, Express, PostgreSQL, MongoDB
- Experience working in Agile/Scrum teams.
- Hands-on deployment and containerization experience.",role full stack developer company global innovation location san francisco can role full stack developer drive technical implementation contribute roadmap item solve complex engineering software design problem implement high quality readable testable code manage system reliability security automated deployment mentor junior engineer technical qualification sql javascript tailwindcss express postgresql mongodb work agile scrum team hand deployment containerization
